premise,hypothesis,y_reg_true_raw,y_cls_true_raw,y_reg_true,y_reg_pred,y_cls_true,y_cls_pred,reg_residual,reg_abs_err,cls_correct
Several children are sitting down and have their knees raised,Two girls are sitting on the ground,3.200000047683716,0,3.200000047683716,3.4241085052490234,0,0,0.22410845756530762,0.22410845756530762,1
A nude lady is walking in front of many people in body paint,A nude lady is walking in front of a crowd in body paint,4.699999809265137,1,4.699999809265137,4.875959873199463,1,1,0.17596006393432617,0.17596006393432617,1
"An old, topless woman is covered in paint",A nude lady is walking in front of a crowd in body paint,3.0999999046325684,0,3.0999999046325684,3.780804395675659,0,0,0.6808044910430908,0.6808044910430908,1
"A young, topless woman is covered in paint",A nude lady is walking in front of many people in body paint,3.5,0,3.5,3.76164436340332,0,0,0.26164436340331987,0.26164436340331987,1
There is no lady walking in body paint in front of a crowd ,"A young, topless woman is covered in paint",3.200000047683716,0,3.200000047683716,3.277773857116699,0,0,0.0777738094329834,0.0777738094329834,1
A group of children in uniforms is standing at a gate and there is no one kissing the mother,A group of children in uniforms is standing at a gate and one is kissing the mother,3.799999952316284,2,3.799999952316284,3.7244985103607178,2,2,-0.0755014419555664,0.0755014419555664,1
A crowd of people is near the water,A group of children wearing the same clothes is waiting at a gate and one is kissing the mother,1.600000023841858,0,1.600000023841858,2.2107536792755127,0,0,0.6107536554336548,0.6107536554336548,1
A group of mothers in uniforms is standing near the children and one is kissing the gate,A crowd of people is near the water,1.7000000476837158,0,1.7000000476837158,2.2323129177093506,0,0,0.5323128700256348,0.5323128700256348,1
A group of people is near the ocean,A group of children in uniforms is standing at a gate and one is kissing the mother,1.7999999523162842,0,1.7999999523162842,1.8087704181671145,0,0,0.0087704658508303,0.0087704658508303,1
A crowd of people is far from the water,A group of children in uniforms is standing at a gate and one is kissing the mother,1.0,0,1.0,1.7962260246276855,0,0,0.7962260246276855,0.7962260246276855,1
A crowd of people is near the water,A group of children in uniforms is standing at a gate and one is kissing the mother,1.899999976158142,0,1.899999976158142,1.95440936088562,0,0,0.054409384727477805,0.054409384727477805,1
A man is in a parking lot and is playing tennis against a large wall,A lone man is in a parking lot and is playing tennis against a large wall,4.699999809265137,1,4.699999809265137,4.623941421508789,1,1,-0.07605838775634766,0.07605838775634766,1
A man is pointing at a silver sedan,A man is pointing at a car,4.400000095367432,1,4.400000095367432,4.536708831787109,1,1,0.13670873641967773,0.13670873641967773,1
A man is pointing at a silver sedan,There is no man pointing at a car,4.099999904632568,2,4.099999904632568,3.4258058071136475,2,2,-0.6741940975189209,0.6741940975189209,1
A man is pointing at a car,A man is in a parking lot and is playing tennis against a large wall,2.299999952316284,0,2.299999952316284,1.2868785858154297,0,0,-1.0131213665008545,1.0131213665008545,1
A man is pointing at a silver sedan,A lone man is in a parking lot and is playing tennis against a large wall,1.399999976158142,0,1.399999976158142,1.208303689956665,0,0,-0.19169628620147705,0.19169628620147705,1
A man is pointing at a silver sedan,A man is in a parking lot and is playing tennis against a large wall,1.2999999523162842,0,1.2999999523162842,1.2568323612213137,0,0,-0.04316759109497048,0.04316759109497048,1
"A man, a woman and two girls are walking on the beach","A man, a woman and two girls are sitting on the beach",3.0999999046325684,0,3.0999999046325684,3.5501959323883057,0,0,0.4501960277557373,0.4501960277557373,1
"A man, a woman and two girls are sitting on the beach",A group of people is on a beach,4.400000095367432,1,4.400000095367432,4.422152996063232,1,1,0.02215290069580078,0.02215290069580078,1
"A man, a woman and two girls are walking on the beach",A group of people is near the sea,3.799999952316284,1,3.799999952316284,4.323999881744385,1,1,0.5239999294281006,0.5239999294281006,1
An Asian woman in a crowd is carrying a black bag,An Asian woman in in the midst of many people is carrying a black bag,4.800000190734863,1,4.800000190734863,4.314444541931152,1,0,-0.48555564880371094,0.48555564880371094,0
An Asian woman in in the midst of many people is carrying a black bag,A girl with a black bag is on a crowded train,3.5,0,3.5,3.31430983543396,0,0,-0.18569016456604004,0.18569016456604004,1
There is no girl with a black bag on a crowded train,An Asian woman in a crowd is carrying a black bag,2.5999999046325684,0,2.5999999046325684,2.8014063835144043,0,0,0.20140647888183594,0.20140647888183594,1
An Asian woman in a crowd is carrying a black bag,A cramped black train is on the bag of a girl,2.0999999046325684,0,2.0999999046325684,2.175863981246948,0,0,0.07586407661437944,0.07586407661437944,1
A girl with a black bag is on a crowded train,An Asian woman in a crowd is carrying a black bag,3.200000047683716,0,3.200000047683716,3.2054927349090576,0,0,0.005492687225341797,0.005492687225341797,1
There is no dog chasing another or holding a stick in its mouth,A dog is chasing another and is holding a stick in its mouth,3.9000000953674316,2,3.900000095367432,3.5996220111846924,2,2,-0.30037808418273926,0.30037808418273926,1
A dog is chasing another and is holding a stick in its mouth,A dog is chasing a stick and holding another dog in its mouth,3.200000047683716,0,3.200000047683716,5.084156036376953,0,1,1.8841559886932373,1.8841559886932373,0
There is no dog running and carrying an object in its mouth,Two dogs are running and carrying an object in their mouths,3.5,2,3.5,3.5459353923797607,2,2,0.04593539237976074,0.04593539237976074,1
Two dogs are running and carrying a toy in their mouths,A dog is chasing another and is holding a stick in its mouth,4.199999809265137,0,4.199999809265137,3.945125818252564,0,0,-0.2548739910125728,0.2548739910125728,1
There is no dog running and carrying an object in its mouth,A dog is chasing another and is holding a stick in its mouth,3.0999999046325684,2,3.0999999046325684,3.63095498085022,2,0,0.5309550762176518,0.5309550762176518,0
There is no dog chasing another or holding a stick in its mouth,Two dogs are running and carrying an object in their mouths,3.9000000953674316,0,3.900000095367432,3.7246482372283936,0,0,-0.17535185813903809,0.17535185813903809,1
A person who plays soccer is kicking a ball into the goal,A soccer player is kicking a ball into the goal,4.900000095367432,1,4.900000095367432,4.955410957336426,1,1,0.05541086196899414,0.05541086196899414,1
A soccer player is kicking a ball out of the goal,A soccer player is kicking a ball into the goal,4.400000095367432,0,4.400000095367432,3.719640970230103,0,0,-0.6803591251373287,0.6803591251373287,1
A dirty soccer ball is rolling into a goal net,A soccer player is kicking a ball into the goal,3.799999952316284,0,3.799999952316284,3.7959213256835938,0,0,-0.00407862663269043,0.00407862663269043,1
A soccer player is kicking a ball into the goal,A soccer ball is not rolling into a goal net,2.799999952316284,0,2.799999952316284,3.7712109088897705,0,0,0.9712109565734863,0.9712109565734863,1
A man is resting on a chair and rubbing his eyes,A man is sitting on a chair and rubbing his eyes,4.300000190734863,1,4.300000190734863,4.720067977905273,1,1,0.42006778717041016,0.42006778717041016,1
A man is sitting on a chair and rubbing his eyes,A tattooed man is on a sofa and is holding a pencil,2.4000000953674316,0,2.400000095367432,2.088270902633667,0,0,-0.31172919273376465,0.31172919273376465,1
A brown and white dog is resting in the grass,A brown and white dog is running through the tall grass,3.934999942779541,0,3.934999942779541,3.4826695919036865,0,0,-0.4523303508758545,0.4523303508758545,1
A black and tan dog is running through the low and green grass,A white and tan dog is running through the tall and green grass,4.0,0,4.0,4.117556571960449,0,0,0.11755657196044922,0.11755657196044922,1
A white and tan dog is running through a field,A brown and white dog is running through the tall grass,4.0,0,4.0,4.098624706268311,0,0,0.09862470626831144,0.09862470626831144,1
A brown and white dog is moving through the wild grass,A white and tan dog is running through the tall and green grass,3.5999999046325684,0,3.5999999046325684,3.979303121566773,0,0,0.37930321693420455,0.37930321693420455,1
A white and tan dog is running through the tall and green grass,A brown and white dog is resting in the grass,3.4000000953674316,0,3.400000095367432,3.3641531467437744,0,0,-0.03584694862365723,0.03584694862365723,1
There is no man wearing clothes that are covered with paint or is sitting outside in a busy area writing something,A man is sitting near a bike and is writing a note,2.700000047683716,0,2.700000047683716,2.5240628719329834,0,0,-0.17593717575073242,0.17593717575073242,1
A man is sitting near a bike and is writing a note,A sitting man is busy writing something in an area covered by paint,3.200000047683716,0,3.200000047683716,3.3393454551696777,0,0,0.13934540748596191,0.13934540748596191,1
A man is sitting near a bike and is writing a note,A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,3.700000047683716,0,3.700000047683716,3.1544411182403564,0,0,-0.5455589294433594,0.5455589294433594,1
Some people are walking,Some people are standing,3.5,0,3.5,3.524317741394043,0,0,0.02431774139404297,0.02431774139404297,1
A group of scouts are hiking through the grass,People are walking,3.5999999046325684,1,3.5999999046325684,4.114534378051758,1,1,0.5145344734191895,0.5145344734191895,1
Some people are standing,A group of scouts are hiking through the grass,1.7999999523162842,0,1.7999999523162842,1.9731062650680544,0,0,0.17310631275177024,0.17310631275177024,1
A group of explorers are walking through the grass,Some people are walking,4.099999904632568,1,4.099999904632568,4.219639301300049,1,1,0.11963939666748047,0.11963939666748047,1
Two men are taking a break from a trip on a snowy road,Two men are taking a break from a trip on a road covered by snow,4.900000095367432,1,4.900000095367432,5.078430652618408,1,1,0.17843055725097656,0.17843055725097656,1
Two men are taking a break from a trip on a snowy road,Two men are walking on a snowy road,3.299999952316284,0,3.299999952316284,3.89949107170105,0,0,0.5994911193847656,0.5994911193847656,1
Two men are holding bikes and standing on the side of a road covered of snow,Two men with bikes are on the side of a snowy road,4.699999809265137,1,4.699999809265137,4.730929374694824,1,1,0.0309295654296875,0.0309295654296875,1
Two men are taking a break from a trip on a snowy road,Two men are holding bikes and standing on the side of a road covered of snow,3.799999952316284,0,3.799999952316284,3.2725775241851807,0,0,-0.5274224281311035,0.5274224281311035,1
Two men with bikes are on the side of a snowy road,Two men are taking a break from a trip on a road covered by snow,3.200000047683716,0,3.200000047683716,3.694054365158081,0,0,0.49405431747436523,0.49405431747436523,1
Two men with bikes are on the side of a snowy road,Two men are walking on a snowy road,3.9000000953674316,0,3.900000095367432,3.697409629821777,0,0,-0.20259046554565474,0.20259046554565474,1
Two men with bikes are on the side of a snowy road,Two men are breaking into a car during a trip on a snowy road,2.200000047683716,0,2.200000047683716,2.704483985900879,0,0,0.5044839382171631,0.5044839382171631,1
Two men with bikes are on the side of a snowy road,Two men are taking a break from a trip on a snowy road,3.700000047683716,0,3.700000047683716,3.734266519546509,0,0,0.03426647186279297,0.03426647186279297,1
